fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
C2,,,,,51.621244,-115.608378,1833.0,,,,,,173.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1828.0,,,,,,171.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1819.0,,,,,,158.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1810.0,,,,,,149.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1776.0,,,,,,150.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1755.0,,,,,,145.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1705.0,,,,,,144.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1675.0,,,,,,153.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1655.0,,,,,,155.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1627.0,,,,,,115.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1538.0,,,,,,94.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1515.0,,,,,,41.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1517.0,,,,,,331.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1559.0,,,,,,319.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1590.0,,,,,,318.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1627.0,,,,,,314.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1677.0,,,,,,302.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1786.0,,,,,,324.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1756.0,,,,,,35.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1724.0,,,,,,39.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1702.0,,,,,,49.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1661.0,,,,,,41.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1641.0,,,,,,33.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1610.0,,,,,,55.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1542.0,,,,,,62.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1494.0,,,,,,54.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1469.0,,,,,,67.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1437.0,,,,,,85.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1354.0,,,,,,79.0,,,0.8,,20,,2
C5,,,,,51.621244,-115.608378,1381.0,,,,,,276.0,,,1.2,,20,,5
C5,,,,,51.621244,-115.608378,1437.0,,,,,,269.0,,,1.2,,20,,5
C2,,,,,51.621244,-115.608378,1584.0,,,,,,267.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1653.0,,,,,,264.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1699.0,,,,,,272.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1737.0,,,,,,279.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1804.0,,,,,,273.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1843.0,,,,,,265.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1881.0,,,,,,269.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1966.0,,,,,,280.0,,,0.8,,20,,2
C1,,,,,51.621244,-115.608378,2004.0,,,,,,322.0,,,0.75,,20,,1
C2,,,,,51.621244,-115.608378,2053.0,,,,,,332.0,,,0.8,,20,,2
