fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern,ftypeN
C2,,,,,51.621244,-115.608378,2126.0,,,,,48.0,213.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2196.0,,,,,67.0,227.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2251.0,,,,,31.0,201.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2215.0,,,,,35.0,99.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2167.0,,,,,62.0,88.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2087.0,,,,,55.0,94.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2060.0,,,,,31.0,121.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2031.0,,,,,35.0,153.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2023.0,,,,,45.0,183.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2033.0,,,,,59.0,201.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2064.0,,,,,60.0,199.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2074.0,,,,,53.0,193.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2098.0,,,,,52.0,199.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2113.0,,,,,50.0,189.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2108.0,,,,,50.0,170.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2092.0,,,,,54.0,158.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2071.0,,,,,55.0,154.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2042.0,,,,,54.0,150.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2009.0,,,,,64.0,142.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1960.0,,,,,69.0,144.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1932.0,,,,,61.0,148.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1902.0,,,,,54.0,139.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1865.0,,,,,53.0,139.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,1824.0,,,,,49.0,188.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,1889.0,,,,,65.0,214.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1910.0,,,,,58.0,215.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1952.0,,,,,67.0,226.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2021.0,,,,,74.0,213.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2043.0,,,,,79.0,195.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2062.0,,,,,76.0,179.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2027.0,,,,,69.0,156.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1993.0,,,,,59.0,167.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2004.0,,,,,55.0,175.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1978.0,,,,,50.0,192.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2028.0,,,,,56.0,198.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2022.0,,,,,60.0,171.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2001.0,,,,,65.0,159.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1977.0,,,,,74.0,162.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1956.0,,,,,83.0,166.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,2560.0,,,,,35.0,179.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2554.0,,,,,46.0,166.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2536.0,,,,,38.0,187.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2557.0,,,,,36.0,209.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2571.0,,,,,54.0,220.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2634.0,,,,,78.0,226.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2690.0,,,,,60.0,210.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2704.0,,,,,44.0,155.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2670.0,,,,,54.0,126.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2620.0,,,,,42.0,120.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2581.0,,,,,33.0,115.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2554.0,,,,,70.0,106.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2449.0,,,,,78.0,109.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2405.0,,,,,45.0,120.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2365.0,,,,,23.0,148.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2373.0,,,,,32.0,208.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2398.0,,,,,42.0,195.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2397.0,,,,,47.0,193.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2421.0,,,,,44.0,181.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2397.0,,,,,47.0,150.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2371.0,,,,,44.0,162.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2371.0,,,,,45.0,181.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2379.0,,,,,43.0,169.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2358.0,,,,,42.0,148.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2329.0,,,,,38.0,157.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2325.0,,,,,37.0,199.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2347.0,,,,,44.0,218.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2371.0,,,,,47.0,226.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2416.0,,,,,40.0,227.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2437.0,,,,,35.0,127.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2368.0,,,,,55.0,109.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2332.0,,,,,32.0,110.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2302.0,,,,,24.0,94.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2288.0,,,,,11.0,91.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2285.0,,,,,5.0,135.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2283.0,,,,,6.0,126.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2276.0,,,,,18.0,96.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2243.0,,,,,23.0,92.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2229.0,,,,,17.0,91.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2210.0,,,,,25.0,95.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2175.0,,,,,29.0,101.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2151.0,,,,,28.0,100.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2122.0,,,,,27.0,101.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2096.0,,,,,12.0,180.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2121.0,,,,,34.0,231.0,,,0.8,,20,,2
D1,,,,,51.621244,-115.608378,2151.0,,,,,44.0,228.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,2183.0,,,,,54.0,234.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,2242.0,,,,,50.0,236.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,2267.0,,,,,41.0,225.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2293.0,,,,,35.0,212.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2310.0,,,,,25.0,164.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2277.0,,,,,29.0,155.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2291.0,,,,,38.0,180.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2292.0,,,,,49.0,193.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2316.0,,,,,66.0,212.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2368.0,,,,,73.0,211.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2400.0,,,,,61.0,196.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2401.0,,,,,64.0,147.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2324.0,,,,,65.0,152.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2329.0,,,,,54.0,198.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2358.0,,,,,33.0,187.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2352.0,,,,,46.0,104.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2262.0,,,,,62.0,85.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2213.0,,,,,44.0,85.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2173.0,,,,,43.0,98.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2130.0,,,,,35.0,113.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2112.0,,,,,23.0,147.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2102.0,,,,,31.0,200.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2119.0,,,,,62.0,226.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2186.0,,,,,54.0,216.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2203.0,,,,,32.0,149.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2166.0,,,,,63.0,104.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2075.0,,,,,63.0,103.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2033.0,,,,,41.0,118.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1995.0,,,,,41.0,134.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1977.0,,,,,51.0,161.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1978.0,,,,,71.0,186.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2008.0,,,,,84.0,195.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2026.0,,,,,84.0,190.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2036.0,,,,,86.0,190.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2056.0,,,,,80.0,192.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2060.0,,,,,59.0,180.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2042.0,,,,,57.0,156.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2015.0,,,,,59.0,157.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2001.0,,,,,54.0,158.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1977.0,,,,,61.0,135.0,,,0.8,,20,,2
D1,,,,,51.621244,-115.608378,1907.0,,,,,61.0,135.0,,,,,20,,13
C2,,,,,51.621244,-115.608378,1888.0,,,,,49.0,151.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1863.0,,,,,46.0,143.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1831.0,,,,,50.0,131.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1789.0,,,,,37.0,176.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1817.0,,,,,57.0,217.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,1855.0,,,,,61.0,219.0,,,,,20,,13
C2,,,,,51.621244,-115.608378,1909.0,,,,,66.0,214.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1923.0,,,,,73.0,197.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1939.0,,,,,81.0,190.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1951.0,,,,,82.0,182.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1970.0,,,,,83.0,166.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1938.0,,,,,85.0,167.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1933.0,,,,,81.0,184.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1956.0,,,,,77.0,188.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1957.0,,,,,86.0,181.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1956.0,,,,,83.0,182.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1953.0,,,,,68.0,163.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1900.0,,,,,74.0,151.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1878.0,,,,,75.0,161.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,2536.0,,,,,29.0,155.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2495.0,,,,,34.0,156.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2510.0,,,,,32.0,214.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2543.0,,,,,27.0,211.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2542.0,,,,,39.0,209.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2574.0,,,,,67.0,224.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2636.0,,,,,65.0,213.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2652.0,,,,,57.0,165.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2602.0,,,,,64.0,144.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2575.0,,,,,42.0,153.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2571.0,,,,,39.0,131.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2519.0,,,,,80.0,109.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2409.0,,,,,76.0,110.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2372.0,,,,,38.0,123.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2354.0,,,,,23.0,144.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2352.0,,,,,30.0,174.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2351.0,,,,,49.0,177.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2353.0,,,,,62.0,186.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2372.0,,,,,63.0,184.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2365.0,,,,,51.0,167.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2335.0,,,,,36.0,162.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2329.0,,,,,33.0,175.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2327.0,,,,,37.0,171.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2325.0,,,,,40.0,153.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2295.0,,,,,32.0,157.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2295.0,,,,,28.0,217.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2331.0,,,,,35.0,246.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2359.0,,,,,40.0,262.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2408.0,,,,,32.0,265.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2428.0,,,,,30.0,103.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2350.0,,,,,50.0,100.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2329.0,,,,,18.0,94.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2318.0,,,,,20.0,74.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2290.0,,,,,16.0,76.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2282.0,,,,,7.0,96.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2275.0,,,,,7.0,125.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2273.0,,,,,19.0,107.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2243.0,,,,,24.0,105.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2228.0,,,,,17.0,112.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2209.0,,,,,27.0,102.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2172.0,,,,,30.0,100.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2148.0,,,,,28.0,103.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2117.0,,,,,29.0,103.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2087.0,,,,,13.0,141.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2098.0,,,,,26.0,223.0,,,0.8,,20,,2
D1,,,,,51.621244,-115.608378,2124.0,,,,,38.0,227.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,2155.0,,,,,53.0,240.0,,,0.35,60.0,20,,31
D1,,,,,51.621244,-115.608378,2218.0,,,,,51.0,241.0,,,,,20,,13
O1a,,,,,51.621244,-115.608378,2247.0,,,,,34.0,228.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2271.0,,,,,31.0,224.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2292.0,,,,,19.0,177.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2270.0,,,,,27.0,133.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2243.0,,,,,34.0,153.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2229.0,,,,,44.0,184.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2251.0,,,,,60.0,204.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2279.0,,,,,72.0,207.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2313.0,,,,,70.0,201.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2338.0,,,,,69.0,150.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2243.0,,,,,71.0,149.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2279.0,,,,,74.0,194.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2312.0,,,,,76.0,195.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2315.0,,,,,50.0,164.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2277.0,,,,,50.0,111.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2222.0,,,,,51.0,99.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2168.0,,,,,53.0,104.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2112.0,,,,,42.0,117.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2087.0,,,,,25.0,146.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,2082.0,,,,,20.0,194.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2094.0,,,,,40.0,235.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2151.0,,,,,47.0,223.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2165.0,,,,,38.0,172.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2144.0,,,,,62.0,120.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2058.0,,,,,65.0,111.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2022.0,,,,,43.0,117.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1979.0,,,,,52.0,121.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1932.0,,,,,66.0,139.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,1879.0,,,,,71.0,172.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,1892.0,,,,,82.0,194.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1918.0,,,,,82.0,189.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1920.0,,,,,82.0,188.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1940.0,,,,,86.0,198.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2006.0,,,,,85.0,184.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1992.0,,,,,90.0,163.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1949.0,,,,,87.0,165.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1942.0,,,,,84.0,170.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1928.0,,,,,83.0,155.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1870.0,,,,,74.0,149.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1842.0,,,,,56.0,162.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1827.0,,,,,45.0,158.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1803.0,,,,,48.0,133.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1754.0,,,,,30.0,169.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1790.0,,,,,43.0,222.0,,,0.8,,20,,2
C2,,,,,51.621244,-115.608378,1817.0,,,,,52.0,218.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1855.0,,,,,56.0,208.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1869.0,,,,,54.0,195.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1883.0,,,,,56.0,190.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1891.0,,,,,64.0,178.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1871.0,,,,,77.0,163.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1830.0,,,,,80.0,164.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1821.0,,,,,78.0,187.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1855.0,,,,,81.0,186.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1840.0,,,,,85.0,174.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,1832.0,,,,,90.0,187.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,1902.0,,,,,89.0,173.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1835.0,,,,,90.0,155.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,1814.0,,,,,85.0,161.0,,,0.35,60.0,20,,31
C1,,,,,51.621244,-115.608378,2520.0,,,,,30.0,147.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2473.0,,,,,34.0,148.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2487.0,,,,,41.0,207.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2520.0,,,,,42.0,197.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2503.0,,,,,38.0,205.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2536.0,,,,,49.0,229.0,,,0.75,,20,,1
C1,,,,,51.621244,-115.608378,2570.0,,,,,50.0,224.0,,,0.75,,20,,1
NF,,,,,51.621244,-115.608378,2603.0,,,,,36.0,160.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2547.0,,,,,44.0,134.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2545.0,,,,,24.0,173.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2547.0,,,,,31.0,123.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2488.0,,,,,77.0,100.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2396.0,,,,,66.0,97.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2361.0,,,,,31.0,105.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2335.0,,,,,22.0,126.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2323.0,,,,,31.0,139.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2285.0,,,,,45.0,154.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2280.0,,,,,56.0,176.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2274.0,,,,,60.0,189.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2299.0,,,,,49.0,189.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2311.0,,,,,38.0,174.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2309.0,,,,,37.0,168.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2298.0,,,,,42.0,167.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2284.0,,,,,38.0,166.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2270.0,,,,,23.0,179.0,,,0.35,60.0,20,,31
C2,,,,,51.621244,-115.608378,2279.0,,,,,29.0,254.0,,,0.8,,20,,2
O1a,,,,,51.621244,-115.608378,2318.0,,,,,41.0,274.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2363.0,,,,,45.0,280.0,,,0.35,60.0,20,,31
NF,,,,,51.621244,-115.608378,2418.0,,,,,23.0,270.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2421.0,,,,,36.0,104.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2342.0,,,,,40.0,95.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2330.0,,,,,13.0,71.0,,,,,20,,101
NF,,,,,51.621244,-115.608378,2321.0,,,,,19.0,76.0,,,,,20,,101
C2,,,,,51.621244,-115.608378,2295.0,,,,,19.0,79.0,,,0.8,,20,,2
NF,,,,,51.621244,-115.608378,2283.0,,,,,10.0,85.0,,,,,20,,101
O1a,,,,,51.621244,-115.608378,2274.0,,,,,12.0,115.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2263.0,,,,,25.0,120.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2231.0,,,,,29.0,124.0,,,0.35,60.0,20,,31
O1a,,,,,51.621244,-115.608378,2213.0,,,,,23.0,136.0,,,0.35,60.0,20,,31
